id,dep_delayed_15min
205,0.40016175297631645
206,0.5720808967880663
207,0.012729570153118805
208,0.1320892827190781
209,0.09894314085971032
210,0.028828679972605038
211,0.07752436895751552
212,0.17045642935848274
213,0.22909917730798018
214,0.15841687713424635
215,0.20807847680088476
216,0.0675953446284552
217,0.09464556998186044
218,0.26767784845264236
219,0.21801251344098432
220,0.19320876195472275
221,0.3247110928870955
222,0.16033535601056642
223,0.1162399942090852
224,0.35287953397255356
225,0.06726472047479719
226,0.31493609238877596
227,0.36057307185779897
228,0.29242156876790515
229,0.6278922801897353
230,0.021523300140118478
231,0.14080601437361018
232,0.14994418018237948
233,0.23204873428572045
234,0.14639391074923416
235,0.0962700691028773
236,0.013276315614360563
237,0.21164094189911092
238,0.13830272712647332
239,0.09321820614783122
240,0.13598033527939993
241,0.31954639006883195
242,0.15874507357824688
243,0.11383848904281502
244,0.08281425574372042
245,0.24185063555703332
246,0.4091053948074854
247,0.2189758801482949
248,0.6976302366595338
249,0.22846243252616988
250,0.15883131059692165
251,0.051723858162235986
252,0.05919226580013867
253,0.16793175612210298
254,0.39198153162614513
255,0.1434377071671643
256,0.08767156844976581
257,0.023367167701688632
258,0.17446387787240147
259,0.005954418043840236
260,0.48412655207787475
261,0.05221807965944252
262,0.42803215385735743
263,0.19762294042239914
264,0.07105900854919259
265,0.21674869750743486
266,0.31432419791052285
267,0.08577887954516783
268,0.12310805612821517
269,0.2624171833453572
270,0.10884825947378783
271,0.1767198704899102
272,0.25418152726529364
273,0.03945112155686468
274,0.4515269090581092
275,0.05020061526494095
276,0.05358071534042129
277,0.2835137440651668
278,0.08247119586446026
279,0.4249328299971844
280,0.14470667074421759
281,0.4411538804433208
282,0.23076581620134073
283,0.020366532710801133
284,0.22509356607008313
285,0.47606981118710645
286,0.18243171687244653
287,0.12825754089655456
288,0.18072508840425228
289,0.017064971048749933
290,0.10223836204217772
291,0.18072915242683013
292,0.30945491018226745
293,0.2402040613058094
294,0.23468344112565592
295,0.05143770715742761
296,0.004944408051712558
297,0.21851188130231308
298,0.08796944598104106
299,0.18941586441983232
300,0.28075427628234095
301,0.24606528414653162
302,0.06783345708815772
303,0.40175225553263727
304,0.19688792148314554
305,0.29123827922186685
306,0.07713827227356945
307,0.0734121118812926
308,0.3198926699454345
309,0.1916278295214996
310,0.3034965288544758
311,0.21554106847295695
312,0.034330539088194875
313,0.1968855179466074
314,0.16976180538314847
315,0.13217397373230497
316,0.18120954750702906
317,0.09252098752244617
318,0.41821531612462914
319,0.10224218927816991
320,0.11729931521203647
321,0.032103465268632725
322,0.0837943013627529
323,0.15189503264577076
324,0.14999410786974637
325,0.36970715645010666
326,0.00921669047959581
327,0.2255598787111235
328,0.02352620557953284
329,0.2131368754305697
330,0.11765829715097162
331,0.4724317913348338
332,0.21417310936087655
333,0.0637876917909283
334,0.26490785982203113
335,0.16019580612570924
336,0.17384037372188704
337,0.05712230003334958
338,0.403350826184915
339,0.04029470670625363
340,0.11104671186223726
341,0.6120054538790749
342,0.1316047027195349
343,0.1902710974571355
344,0.5661144301533636
345,0.618418796520813
346,0.0684162860984977
347,0.20506112715688946
348,0.12135820545325679
349,0.19700955579867097
350,0.17001793394858783
351,0.1288492455596103
352,0.30083824204385823
353,0.2738755896752791
354,0.13280455347207637
355,0.2537111216045247
356,0.024743188336416
357,0.1563475610570051
358,0.1348183193606177
359,0.2159543425815925
360,0.11809374864426911
361,0.012914702674269918
362,0.0634859257906445
363,0.27567861592646026
364,0.01745442922616713
365,0.28061224883751396
366,0.6568624994295943
367,0.16980656337617617
368,0.27382615652496
369,0.0803913523239318
370,0.08466042757580053
371,0.17930766280285293
372,0.2840370827587777
373,0.1271195549357579
374,0.21825773147618893
375,0.05165798316145666
376,0.31378037248656815
377,0.3591128782688281
378,0.2177920521850008
379,0.12410439677265092
380,0.7047922186579791
381,0.19722404182639602
382,0.03711264287098358
383,0.29848440236051194
384,0.22404079187646259
385,0.14503049038955698
386,0.3251799893876046
387,0.055976185199157626
388,0.1312113671752385
389,0.03443818413862876
390,0.37828861361916366
391,0.0373941366430482
392,0.15830396363238614
393,0.005200068334185392
394,0.341890801300191
395,0.1771820551735387
396,0.01004864624130204
397,0.017498689030709225
398,0.030132990410269615
399,0.060627401750497426
400,0.18965903313636712
401,0.09256245761785195
402,0.24404356046950854
403,0.0045557808389312384
404,0.09051758222993617
405,0.02160798521943659
406,0.35779138387993015
407,0.06472142674287695
408,0.3003994844656722
409,0.25999341728222525
410,0.20208175177126636
411,0.0045590867492404305
412,0.19701705370214467
413,0.1290685079573008
414,0.42731008038592266
415,0.11779408430872028
416,0.30090102305777866
417,0.1383283430803312
418,0.19810033296583562
419,0.43186673672382786
420,0.17902740606953738
421,0.044103463892265646
422,0.018339079502721355
423,0.04424762510560329
424,0.1606637018461698
425,0.15857250590411287
426,0.19611159667107464
427,0.2746994808693983
428,0.30604908768212014
429,0.289655150354178
430,0.24059695240406795
431,0.10177530453215643
432,0.013321244554925825
433,0.18507936232884303
434,0.2070475122525428
435,0.06595956766487918
436,0.19409093427301008
437,0.7933182859144495
438,0.24379622994400207
439,0.12643493723914345
440,0.1521818984446945
441,0.1212139071290624
442,0.1615576205663558
443,0.2131891192408143
444,0.41214671257586144
445,0.0756064288327332
446,0.2724747421342047
447,0.08619791083992125
448,0.1047427353079528
449,0.37649707753535666
450,0.3862264777413139
451,0.3609468699103745
452,0.1362773422861153
453,0.008040692571574123
454,0.04647716675323461
455,0.05202005862358376
456,0.35689814389448354
457,0.12761583238963636
458,0.24329801962793868
459,0.2304026465442699
460,0.05773764078197373
461,0.06484947978650861
462,0.04041944519893506
463,0.0894809759147453
464,0.19245590021841247
465,0.22908840118461687
466,0.3563100661202354
467,0.10074920630193052
468,0.11620510600102711
469,0.03792047179761257
470,0.008438664334438947
471,0.1916425818358145
472,0.25899898441056024
473,0.3738173348707303
474,0.16898683382711907
475,0.13667855553157
476,0.04462779896575431
477,0.12239542212214041
478,0.19628502406127687
479,0.356689327231746
480,0.15266433332859386
481,0.21362894116842313
482,0.15342782750450173
483,0.15156856720981282
484,0.3208934477487281
485,0.14529521396858763
486,0.11992682702084348
487,0.16287082320517182
488,0.07012467475818708
489,0.15285191132626572
490,0.562500466818634
491,0.7467525703787894
492,0.27636130707869394
493,0.12352274256947002
494,0.22216383603327322
495,0.26122096147460205
496,0.15830901624613503
497,0.01884210683060511
498,0.0775344480009052
499,0.2927450973964255
500,0.5396821694919333
501,0.09828618364121025
502,0.15605452180199125
503,0.15378146205096188
504,0.24603285049098095
505,0.22240684219005213
506,0.39516858860710724
507,0.13394633222356184
508,0.033897045935523215
509,0.1464617392191396
510,0.08707562250412171
511,0.19497389972666898
512,0.6195336196023111
513,0.054883926392338744
514,0.09776518324945524
515,0.44276367516223003
516,0.21495176576926645
517,0.23547158477602578
518,0.18781432653656888
519,0.12406156019561206
520,0.04246071516275841
521,0.37167667726209164
522,0.11054815861223816
523,0.3676678878718715
524,0.13645740197326914
525,0.11356582860277506
526,0.043782219543889084
527,0.004038041859656381
528,0.24916024467795744
529,0.04716737936839607
530,0.11142382544606967
531,0.25499000739276484
532,0.20022870861425685
533,0.26323836178528326
534,0.16134872698879893
535,0.33993453909396043
536,0.1255267099843687
537,0.2197233833227612
538,0.2224945707638972
539,0.1566155476295053
540,0.3934577951121559
541,0.21457712317918412
542,0.3171458552128377
543,0.7441991848919167
544,0.1349535900109119
545,0.6325234294083646
546,0.016350022582849143
547,0.34062658443625266
548,0.17575916738619668
549,0.379401119446951
550,0.39066480703285283
551,0.06838337826069756
552,0.1642207566855114
553,0.2954625669312815
554,0.10438945748480188
555,0.20396930091039545
556,0.032389281555536956
557,0.05378237866613399
558,0.20364173859440948
559,0.10161135256837418
560,0.1601201799435178
561,0.04626703732815987
562,0.38249107149808115
563,0.17236322188543673
564,0.0515762467915471
565,0.3522340770236392
566,0.06812857782250431
567,0.30569985604690275
568,0.1304420966847819
569,0.01273943902593157
570,0.3535887786723303
571,0.04496329672905569
572,0.20751128571746474
573,0.5134158990042745
574,0.2448769306820513
575,0.06193013376200376
576,0.005657776148469731
577,0.04624755281655517
578,0.05570511834792294
579,0.5664838330911853
580,0.08841470957459363
581,0.7027301224741443
582,0.11645320754435079
583,0.2486864247773165
584,0.43224894636521427
585,0.2516825051682773
586,0.16958150560693908
587,0.1626866366217632
588,0.20758669152256742
589,0.2586037695469961
590,0.36176357045853624
591,0.12881627777602525
592,0.12238520400252895
593,0.08049004146331987
594,0.08266108658273061
595,0.39436702450211764
596,0.11390406599896621
597,0.27208048237828747
598,0.18617650837407512
599,0.37446282724834234
600,0.028811233043966142
601,0.15844636957230343
602,0.7228646576827766
603,0.07117887053403285
604,0.017446688025258644
605,0.15732282498761435
606,0.06789036606962431
607,0.04120235634717061
608,0.22574788905935844
609,0.25284922620022293
610,0.3447819853287452
611,0.02222227020048107
612,0.11109348101997077
613,0.10566172337288965
614,0.09919211202707455
615,0.10964400878703151
616,0.2310812620009975
617,0.06743019037555449
618,0.43861001829784363
619,0.16692669700815124
620,0.5958435468684972
621,0.5113100885581076
622,0.01112635335303685
623,0.05574956006737235
624,0.0054921259504930415
625,0.2581175417816122
626,0.209072308116804
627,0.5328061332762601
628,0.3456225116801279
629,0.16135768270100037
630,0.29709281548143984
631,0.13917820410204607
632,0.22030924444190303
633,0.1532599166471347
634,0.17546576175410167
635,0.25721266720789404
636,0.22823939468156662
637,0.04797902049213021
638,0.34978340352308024
639,0.16540172374346102
640,0.05666915547186726
641,0.34185703556796976
642,0.14730164325651635
643,0.21665166385754345
644,0.18143854810411658
645,0.5562786906656259
646,0.4954009212262415
647,0.14349994429531288
648,0.04797898687419276
649,0.005015313956258112
650,0.21330861025355616
651,0.08342819845831435
652,0.10627608673329669
653,0.18657688739778314
654,0.18579930508550085
655,0.13424602202977895
656,0.12972449733790653
657,0.0804280805483445
658,0.1584535027815683
659,0.13114320428510226
660,0.038587964721420884
661,0.2524821530327763
662,0.27352278369351324
663,0.19859360996866504
664,0.334096869603892
665,0.09766282353290914
666,0.18814691118678756
667,0.031123308207288817
668,0.22607685761686327
669,0.26385167822284217
670,0.06543553855675593
671,0.1891092821291905
672,0.5101739795507796
673,0.9078785615723434
674,0.034437491319052396
675,0.26755651881964504
676,0.19610510927274866
677,0.31342959543538423
678,0.13140767200711387
679,0.11712753018211883
680,0.0546294296514714
681,0.0613829581689555
682,0.1972533351798072
683,0.041572237535930257
684,0.06093391139934606
685,0.23264386821244287
686,0.2220374786320425
687,0.04795163528243679
688,0.5625109747554567
689,0.1971957644816013
690,0.6007340988351038
691,0.07522381235704231
692,0.046155695852212186
693,0.1321176012193803
694,0.11068132219867474
695,0.19198780977681612
696,0.20746170198719127
697,0.49374611979151495
698,0.3752070763322731
699,0.10909525694139643
700,0.13386732987864097
701,0.14441493117633206
702,0.10892965201017664
703,0.28440122074197016
704,0.2718746502543055
705,0.29591354319031415
706,0.09833423070328881
707,0.3220629686277755
708,0.1608008842123919
709,0.31741914956555584
710,0.2788269489301026
711,0.1490806089506091
712,0.12419877921575412
713,0.5885945420960501
714,0.18374579309528977
715,0.2759421101559941
716,0.3340345525431911
717,0.08360656332814966
718,0.29864979012401194
719,0.034226517791643055
720,0.20757974814472024
721,0.19916507811554024
722,0.4826005941775088
723,0.04654469704828501
724,0.4190839569903308
725,0.1504614923733739
726,0.2884138597016484
727,0.14540560443871636
728,0.11725259891826795
729,0.07090542512924827
730,0.1827402493139923
731,0.2043256919524943
732,0.1821659670277152
733,0.34714578712436356
734,0.025430849045262553
735,0.13163195857988996
736,0.01598858818606593
737,0.05900627144971279
738,0.2067399973881494
739,0.12993926289616642
740,0.43482678190940155
741,0.344820671503521
742,0.23467340582461688
743,0.005384152475167824
744,0.09527994524059202
745,0.06423469672544235
746,0.1852922610757427
747,0.4863524994363775
748,0.45573237180251136
749,0.11121727915058585
750,0.26100748069160806
751,0.23153120510479186
752,0.12708097585347286
753,0.11073775857243419
754,0.20261827082465478
755,0.03886161072411677
756,0.08522786709417987
757,0.03893348217798657
758,0.38297037983257787
759,0.22724375252126458
760,0.05810544667546858
761,0.16025756504584387
762,0.04328777616112866
763,0.15477644015584302
764,0.5063711723520861
765,0.5152653655585316
766,0.05306297402019491
767,0.31166691898666776
768,0.8015430224562707
769,0.13509756359700886
770,0.18746707905126822
771,0.10178691595552805
772,0.10345202664473985
773,0.28151130780562006
774,0.579503590879407
775,0.12631842045752023
776,0.10046165966708326
777,0.296500207855535
778,0.2562032889967921
779,0.44821832222372393
780,0.05444550507750126
781,0.19576151278202797
782,0.4715568254339623
783,0.20337135689615254
784,0.10064312878637141
785,0.013630043641933764
786,0.2450768490166651
787,0.09595241385620501
788,0.2163879383483367
789,0.04833315008743181
790,0.14450086553290403
791,0.3900591886899749
792,0.06997811339957488
793,0.12396274897823063
794,0.3160636763534736
795,0.7540869465043272
796,0.0051449522832987486
797,0.17458327037440072
798,0.05627472982331359
799,0.005698320938835694
800,0.05210909348189509
801,0.031966118832049334
802,0.13497680697723943
803,0.033862162734227735
804,0.2014020464823621
805,0.2712090478393836
806,0.31097556334639587
807,0.006678995955230704
808,0.08685384229525281
809,0.12373508203420362
810,0.0707513294202823
811,0.21934185531460915
812,0.13074882243427335
813,0.34710283034384753
814,0.13913482991011916
815,0.09695625554541486
816,0.19726963228286365
817,0.12258126168056557
818,0.16141034237542912
819,0.48512135135240264
820,0.024941390375315904
821,0.098885088918968
822,0.265536640669585
823,0.21998987600084025
824,0.2890702880226491
825,0.005742774881924908
826,0.210566801437132
827,0.25571803784406033
828,0.08888453242859412
829,0.013586788229435586
830,0.13474728573633982
831,0.08853158677376502
832,0.6761195484446416
833,0.34197005288581545
834,0.13940185330231186
835,0.03512127105453096
836,0.21265363917601576
837,0.2988233657828273
838,0.21921709022358732
839,0.8497734317849424
840,0.28546790396159916
841,0.17643742940772333
842,0.12450070338776173
843,0.3470195228146058
844,0.43584944020050165
845,0.04864502020098611
846,0.11979840143721225
847,0.18321990425043308
848,0.04589160360102923
849,0.059324456080258936
850,0.14884579816731847
851,0.05389558854723332
852,0.05571888095448564
853,0.2078214882207285
854,0.023215533839144507
855,0.009029547719885069
856,0.2054957345367107
857,0.34164544364270444
858,0.31142340669925417
859,0.15019859510831723
860,0.2602888477705828
861,0.19414543548583915
862,0.01796959832236067
863,0.43098182487903997
864,0.11011670843841508
865,0.11140092018396372
866,0.13644645664672878
867,0.09846668492903535
868,0.1528669506219439
869,0.06305821081346011
870,0.25890764895917157
871,0.17058654612514101
872,0.0053472545153025065
873,0.03509092016060872
874,0.6397120323502664
875,0.10900875651165157
876,0.048345435348838485
877,0.21318898742326808
878,0.23569055235336533
879,0.3265967631191645
880,0.29174465049360787
881,0.02776305364578499
882,0.01874370045838028
883,0.15360304932369595
884,0.2587507905610637
885,0.1612147984182477
886,0.5168814968426438
887,0.06219841938622756
888,0.9700430879544695
889,0.04485695266138717
890,0.1335120797788205
891,0.08298865291489582
892,0.17067887631789297
893,0.0683591058236586
894,0.255597643848793
895,0.17707112077247908
896,0.02941621463213578
897,0.26311840190905134
898,0.19222879565821616
899,0.5273869352400018
900,0.18044655782984048
901,0.0795053257637778
902,0.07245308223587499
903,0.11106345014226923
904,0.08320260046971992
905,0.2561856194164417
906,0.43534858211073013
907,0.1387966385744741
908,0.11854288820413114
909,0.1113781527505684
910,0.015518675579043358
911,0.3547773874351093
912,0.03363506531829236
913,0.2709742532800865
914,0.18878426146227292
915,0.1480718723191362
916,0.396228718904219
917,0.09892236482641696
918,0.17106163707192965
919,0.07000120462340786
920,0.07866164418205027
921,0.2912327177161672
922,0.27670767090558857
923,0.4156910146618301
924,0.12409371688934709
925,0.20346526971039924
926,0.0299299770598661
927,0.08831736333322066
928,0.5299474690491217
929,0.685790266620068
930,0.04620443867472825
931,0.12856141557062897
932,0.05510582113013962
933,0.03092163974260084
934,0.2713431521534082
935,0.012475432280997983
936,0.2070758570668931
937,0.08588457293994949
938,0.0055403273444340545
939,0.17456616291748694
940,0.1916811111565575
941,0.13743198725209926
942,0.21387689077998503
943,0.3617130613582096
944,0.07291912345892698
945,0.04691856615072701
946,0.26246699988991473
947,0.08488540706827154
948,0.4316390768870302
949,0.13439578770463126
950,0.15492207857810023
951,0.2947762114996144
952,0.27826749636737586
953,0.054748574862078514
954,0.10215570350981304
955,0.15930982587445922
956,0.18149246654263462
957,0.3593557778973905
958,0.692573040721226
959,0.18213074500984633
960,0.4366893516191849
961,0.22834220382455922
962,0.12160657402291983
963,0.06445948261671365
964,0.07898489745220963
965,0.32164465237296047
966,0.2618738449062353
967,0.2067257335653983
968,0.4620352715153687
969,0.2320843593166914
970,0.17164482839383483
971,0.24981856026403393
972,0.08673652392762696
973,0.31558003885168395
974,0.2124798588215368
975,0.0168582888559757
976,0.1499791272808607
977,0.14043339430989743
978,0.26211003537038996
979,0.031608448428073185
980,0.1945096507790783
981,0.04871896251512467
982,0.13005281044625389
983,0.09807976848556618
984,0.1347674343211861
985,0.39067544687702677
986,0.036649670666910585
987,0.22726210185054463
988,0.3237205514927183
989,0.07742746742196455
990,0.22416705611083426
991,0.04867866962468157
992,0.2243993208156101
993,0.047696667154541836
994,0.42002277420253664
995,0.14901102096792102
996,0.03935900966377604
997,0.05498654424786935
998,0.12744563509104662
999,0.07933632934239443
1000,0.22744777688704423
1001,0.29676499054989114
1002,0.3138474027327153
1003,0.2018389257414523
1004,0.08150592881277029
1005,0.15989788348786255
1006,0.4267690255891186
1007,0.1923257031280754
1008,0.13870716401109073
1009,0.6248086859538761
1010,0.14301793554354897
1011,0.13139916575895566
1012,0.15364217149667997
1013,0.011944155722281437
1014,0.36768883211327585
1015,0.13134222446228744
1016,0.11260334071748596
1017,0.24317498350844333
1018,0.07708429727816558
1019,0.20375990666282567
1020,0.4117859226123651
1021,0.03857472605452781
1022,0.05024001718498805
1023,0.2540262516877701
1024,0.1688579146280998
1025,0.08862712864294023
1026,0.12997836430737109
1027,0.11507624145375796
1028,0.0070284512028872
1029,0.1620707805041193
1030,0.2481451896425782
1031,0.12553109467062354
1032,0.1692871483436774
1033,0.09523789859249257
1034,0.04234972458604324
1035,0.12447688556024855
1036,0.05360505850778259
1037,0.036288510449091316
1038,0.23825861795140257
1039,0.25040329629417524
1040,0.09889901893642652
1041,0.09121805137423578
1042,0.12102109942016168
1043,0.24591080906040516
1044,0.1261802916221958
1045,0.16824404388852968
1046,0.1538596963310025
1047,0.10288995043908375
1048,0.008027226967065437
1049,0.2915903273056419
1050,0.13631263583624487
1051,0.0929205960375963
1052,0.23952789229233412
1053,0.2279558945582727
1054,0.16492422937865364
1055,0.23199681787948873
1056,0.07728815496766957
1057,0.2667873477013456
1058,0.11329509918968587
1059,0.018373822962307426
1060,0.21111566143744775
1061,0.0031124496816799067
1062,0.04143851759423042
1063,0.22252137106797015
1064,0.13303892643116766
1065,0.30031766989679504
1066,0.017463712710421922
1067,0.1517494095791238
1068,0.18543258066172896
1069,0.12354503747025433
1070,0.2539384763194816
1071,0.01992151390756422
1072,0.3710983259000016
1073,0.13354451843282425
1074,0.45307350052863427
1075,0.34253345426961634
1076,0.11109284098273861
1077,0.40271467723587784
1078,0.14451887716261264
1079,0.011137453611508108
1080,0.11692861742873827
1081,0.21171133006079762
1082,0.18238306526201398
1083,0.6080518526139553
1084,0.04327928414668296
1085,0.04603074589660994
1086,0.0415036781686786
1087,0.027837748966852385
1088,0.12332918040342522
1089,0.08833582115442676
1090,0.05169264797341158
1091,0.4265855232649737
1092,0.4456909047185044
1093,0.09507186045335654
1094,0.15496907169394708
1095,0.1258453917901548
1096,0.024060286150728367
1097,0.17785174830730816
1098,0.19476983298329703
1099,0.27313104816124967
1100,0.2699290586863845
1101,0.14606959128960173
1102,0.003946789055867257
1103,0.15329840091205116
1104,0.1936674630792072
1105,0.18294760421598805
1106,0.2799279430910614
1107,0.14626583071045318
1108,0.19031158145635493
1109,0.25919157747480703
1110,0.1949068466309263
1111,0.5171781133077035
1112,0.33078102470500764
1113,0.11787783907998942
1114,0.46895602432157346
1115,0.058121585196879266
1116,0.17316472382688292
1117,0.12025698450105946
1118,0.24436011573173763
1119,0.20549525917130784
1120,0.354592862530399
1121,0.2317233124368869
1122,0.1289920607025662
1123,0.25559751859992663
1124,0.14347402987501137
1125,0.09180289328732928
1126,0.20630930736191092
1127,0.08617069364638572
1128,0.33003358063490074
1129,0.46525231481691093
1130,0.13317493006361497
1131,0.2776932044081033
1132,0.3516903581973126
1133,0.19448821080571851
1134,0.20179584250791266
1135,0.2138847866948595
1136,0.06574284847435809
1137,0.07543518178307676
1138,0.08881628022162227
1139,0.1344584333966943
1140,0.07195958496807581
1141,0.16599473110264545
1142,0.031862730803359385
1143,0.0762265088417727
1144,0.3276269278092992
1145,0.10382928679541897
1146,0.1768662584921066
1147,0.09706368811153293
1148,0.19303748112637323
1149,0.09571117615001126
1150,0.18692781292563576
1151,0.2703282424126239
1152,0.17872171030738315
1153,0.3348027344331282
1154,0.2466955009522605
1155,0.06737908689596706
1156,0.0230610110044278
1157,0.1311057780291955
1158,0.10783662434898889
1159,0.04256368170859466
1160,0.878770602453177
1161,0.13895858297681096
1162,0.16000746006180647
1163,0.5728734891106111
1164,0.2422444158164898
1165,0.15356432371928458
1166,0.0646523261435755
1167,0.1703194595297065
1168,0.18264530306745672
1169,0.234451308544384
1170,0.12856785053876799
1171,0.29424135458981254
1172,0.7024282195459222
1173,0.28551846437099865
1174,0.21175298220378136
1175,0.647205074491535
1176,0.03902978785539453
1177,0.034224850141682854
1178,0.5030185743200379
1179,0.14658541737144984
1180,0.1885354883036898
1181,0.08505906317820386
1182,0.25152954999265126
1183,0.1663226446121261
1184,0.19028672249695983
1185,0.09623903744522297
1186,0.23792972265603468
1187,0.04121192913995106
1188,0.08417000402922024
1189,0.18200275640268754
1190,0.04815253043595365
1191,0.048363431448914654
1192,0.06605092557812238
1193,0.2436335774150622
1194,0.2829867491797895
1195,0.47482104245813794
1196,0.11903345578461154
1197,0.34616433054896795
1198,0.16435711191920538
1199,0.24017806690211657
1200,0.3828213568341686
1201,0.5933708642624189
1202,0.28565451115648804
1203,0.417220074380906
1204,0.29728340694390665
1205,0.11327495635653244
1206,0.48941996612214045
1207,0.106144652005672
1208,0.15446862390990151
1209,0.2660580236957585
1210,0.305342372107177
1211,0.07784829903379556
1212,0.04149110382568495
1213,0.4298013731543686
1214,0.11360236730083997
1215,0.16503229959610355
1216,0.30522978283499846
1217,0.1328063537551074
1218,0.028915842185823097
1219,0.026603138367191474
1220,0.5228008328561706
1221,0.2247286857962749
1222,0.22378617609845344
1223,0.33041222746666893
1224,0.007827134448778458
1225,0.3042427761862716
1226,0.080277578776183
1227,0.03497707922694494
1228,0.1227228851061513
1229,0.11933862474471027
1230,0.19256793628111724
1231,0.046338136956909
1232,0.21147582404998175
1233,0.010191965481914212
1234,0.22541579443088808
1235,0.13336512525080368
1236,0.014104332097613047
1237,0.378931789730601
1238,0.2619891844823641
1239,0.10892308952800746
1240,0.13444408399722163
1241,0.060843101753196044
1242,0.07553174164141388
1243,0.005371376281609828
1244,0.21608217671368185
1245,0.19923957101911388
1246,0.18898352347062164
1247,0.0035761964891426485
1248,0.10614438319463701
